NUMBER_OF_PICKUPS,NUMBER_OF_DROPS,PICKUP_DATE,ORDER_BOOK_DATE,SHIPMENT_AMOUNT,MILEAGE,HAZMAT,SERVICE_LEVEL,WEIGHT,LINEAR_FEET,EQUIP_TYPE,ORIGIN_LOCATION,DESTINATION_LOCATION
1,1,2023-01-06T00:00:00Z,2022-12-29T00:00:00Z,2386.83,1199,0,1,41760,48,R,FL_MIA,FL_MIA
1,1,2023-01-02T00:00:00Z,2022-12-28T00:00:00Z,2384.47,1088,0,1,42003,52,V,OH_CLE,GA_SAV
1,1,2023-01-30T00:00:00Z,2023-01-25T00:00:00Z,2317.6,1054,0,1,10886,52,V,TX_DAL,FL_LAK
1,1,2023-01-11T00:00:00Z,2023-01-06T00:00:00Z,2310.25,871,0,1,42700,52,V,CA_LAX,FL_MIA
1,1,2023-01-31T00:00:00Z,2023-01-27T00:00:00Z,2379.21,1089,0,1,42174,52,V,GA_SAV,GA_SAV
1,1,2023-01-02T00:00:00Z,2022-12-29T00:00:00Z,2318.19,1196,0,1,14401,52,V,OH_CLE,TX_HOU
1,1,2023-01-10T00:00:00Z,2023-01-03T00:00:00Z,2365.71,818,0,1,39482,48,R,GA_SAV,OH_CLE
1,1,2023-01-18T00:00:00Z,2023-01-17T00:00:00Z,2311.58,730,0,1,15437,52,V,SC_CHA,AL_MOB
1,1,2023-01-17T00:00:00Z,2023-01-16T00:00:00Z,2364.5,730,0,1,25255,52,V,SC_CHA,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-19T00:00:00Z,2361.51,701,0,1,42829,52,V,CA_LAX,FL_MIA
1,1,2023-01-03T00:00:00Z,2022-12-28T00:00:00Z,2306.95,922,0,1,42837,52,V,AL_MOB,FL_LAK
1,1,2023-01-14T00:00:00Z,2023-01-09T00:00:00Z,2355.48,1054,0,1,11874,52,V,TX_DAL,FL_LAK
1,1,2023-01-13T00:00:00Z,2023-01-12T00:00:00Z,2317.06,730,0,1,18737,52,V,SC_CHA,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-03T00:00:00Z,2380.35,592,0,1,38494,48,R,AL_MOB,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-09T00:00:00Z,2401.15,705,0,1,39002,52,V,GA_SAV,GA_ATL
1,1,2023-01-02T00:00:00Z,2022-12-06T00:00:00Z,2398.86,867,0,1,36840,52,V,AL_MOB,GA_SAV
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,2318.78,757,0,1,6266,52,V,IL_JOL,AL_MOB
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,2374.19,846,0,1,22742,52,V,IL_JOL,AL_MOB
1,1,2023-01-31T00:00:00Z,2023-01-23T00:00:00Z,2337.95,1226,0,1,36624,48,R,AL_MOB,OH_CLE
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,2367.85,494,0,1,36173,48,R,AL_MOB,GA_SAV
1,1,2023-01-10T00:00:00Z,2022-12-27T00:00:00Z,2330.99,714,0,1,9522,52,V,MO_KAN,FL_LAK
1,1,2023-01-26T00:00:00Z,2023-01-20T00:00:00Z,2356.38,610,0,1,39400,48,R,CA_LAX,FL_MIA
1,1,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,2359.44,973,0,1,37089,52,V,GA_SAV,AL_MOB
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,2347.22,871,0,1,42701,52,V,CA_LAX,FL_MIA
1,1,2023-01-23T00:00:00Z,2023-01-18T00:00:00Z,2334.54,794,0,1,39003,52,V,GA_SAV,AL_MOB
1,1,2023-01-30T00:00:00Z,2023-01-25T00:00:00Z,2349.43,702,0,1,40792,48,R,AL_MOB,FL_MIA
1,1,2023-01-16T00:00:00Z,2023-01-13T00:00:00Z,2309.7,1131,0,1,41501,52,V,AL_MOB,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-22T00:00:00Z,2292.59,1077,0,1,41294,52,V,MO_KAN,CA_LAX
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,2387.09,1080,0,1,12320,52,V,FL_MIA,GA_SAV
1,1,2023-01-04T00:00:00Z,2023-01-03T00:00:00Z,2341.07,589,0,1,39920,48,R,AL_MOB,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-02T00:00:00Z,2368.98,589,0,1,39945,48,R,AL_MOB,AL_MOB
1,1,2023-01-10T00:00:00Z,2023-01-11T00:00:00Z,2335.21,684,0,1,6286,52,V,SC_CHA,IN_IND
1,1,2023-01-13T00:00:00Z,2023-01-09T00:00:00Z,2332.23,610,0,1,30331,48,R,CA_LAX,FL_MIA
1,1,2023-01-17T00:00:00Z,2023-01-11T00:00:00Z,2376.16,1255,0,1,3840,52,V,GA_SAV,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,2307.12,973,0,1,20922,52,V,GA_SAV,AL_MOB
1,1,2023-01-16T00:00:00Z,2023-01-11T00:00:00Z,2345.04,2058,0,1,34000,52,V,GA_SAV,FL_MIA
1,1,2023-01-16T00:00:00Z,2023-01-09T00:00:00Z,2360.66,819,0,1,36786,48,R,OH_CLE,AL_MOB
1,1,2023-01-19T00:00:00Z,2023-01-14T00:00:00Z,2301.65,794,0,1,38999,52,V,GA_SAV,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,2281.01,1184,0,1,22581,52,V,TX_HOU,MO_KAN
1,1,2023-01-03T00:00:00Z,2022-12-20T00:00:00Z,2305.72,543,0,1,42636,52,V,CA_LAX,MO_KAN
1,1,2023-01-08T00:00:00Z,2023-01-08T00:00:00Z,2329.26,1097,0,1,17916,52,V,MO_KAN,NC_CHA
1,1,2023-01-02T00:00:00Z,2022-12-28T00:00:00Z,2349.26,790,0,1,42500,52,V,MO_KAN,TX_HOU
1,1,2023-01-23T00:00:00Z,2023-01-19T00:00:00Z,2282.48,589,0,1,33650,48,R,AL_MOB,AL_MOB
1,1,2023-01-10T00:00:00Z,2023-01-02T00:00:00Z,2339.11,816,0,1,32920,48,R,AL_MOB,GA_ATL
1,1,2023-01-22T00:00:00Z,2023-01-19T00:00:00Z,2290.58,1472,0,1,41931,52,V,CA_LAX,GA_SAV
1,1,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,2304.47,684,0,1,7130,52,V,SC_CHA,IN_IND
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,2280.31,937,0,1,27273,52,V,TX_DAL,MO_KAN
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,2319.26,937,0,1,27801,52,V,TX_DAL,MO_KAN
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,2347.22,704,0,1,20662,52,V,AL_MOB,NC_CHA
1,1,2023-01-24T00:00:00Z,2023-01-20T00:00:00Z,2351.95,772,0,1,38359,48,R,AL_MOB,GA_SAV
1,1,2023-01-30T00:00:00Z,2023-02-02T00:00:00Z,2325.14,1430,0,1,38250,52,V,CA_LAX,FL_MIA
1,1,2023-01-26T00:00:00Z,2023-01-20T00:00:00Z,2302.07,1017,0,1,39581,52,V,GA_SAV,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-23T00:00:00Z,2318.61,597,0,1,38304,48,R,GA_SAV,AL_MOB
1,1,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,2308.83,829,0,1,30984,48,R,TX_DAL,GA_ATL
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,2320.16,1403,0,1,41681,52,V,GA_ATL,FL_MIA
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,2310.7,720,0,1,34152,48,R,TX_DAL,MO_KAN
1,1,2023-01-08T00:00:00Z,2023-01-08T00:00:00Z,2278.38,1101,0,1,29324,52,V,NC_CHA,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,2352.25,794,0,1,18791,52,V,MO_KAN,MO_KAN
1,1,2023-01-16T00:00:00Z,2023-01-12T00:00:00Z,2278.74,772,0,1,38437,48,R,AL_MOB,GA_SAV
1,1,2023-01-11T00:00:00Z,2022-12-21T00:00:00Z,2297.31,718,0,1,22183,52,V,AL_MOB,GA_SAV
1,1,2023-01-04T00:00:00Z,2022-12-31T00:00:00Z,2272.39,772,0,1,40401,48,R,AL_MOB,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-20T00:00:00Z,2281.35,1075,0,1,40228,52,V,MO_KAN,TX_HOU
1,1,2023-01-17T00:00:00Z,2023-01-10T00:00:00Z,2320.71,1075,0,1,41777,52,V,MO_KAN,TX_HOU
1,1,2023-01-01T00:00:00Z,2023-01-01T00:00:00Z,2346.87,794,0,1,21725,52,V,MO_KAN,MO_KAN
1,1,2023-01-20T00:00:00Z,2023-01-17T00:00:00Z,2279.58,829,0,1,38998,52,V,AL_MOB,NC_CHA
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,2279.05,921,0,1,36136,52,V,AL_MOB,GA_SAV
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,2281.05,921,0,1,23845,52,V,AL_MOB,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,2332.89,937,0,1,19759,52,V,TX_DAL,MO_KAN
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,2337.79,836,0,1,19811,52,V,MO_KAN,CA_LAX
1,1,2023-01-23T00:00:00Z,2023-01-16T00:00:00Z,2271.89,1358,0,1,8984,52,V,TX_DAL,AL_MOB
1,1,2023-01-20T00:00:00Z,2023-01-17T00:00:00Z,2319.87,1406,0,1,7323,52,V,AL_MOB,AL_MOB
1,1,2023-01-16T00:00:00Z,2022-12-29T00:00:00Z,2355.04,1070,0,1,9975,52,V,MO_KAN,AL_MOB
1,1,2023-01-28T00:00:00Z,2023-01-28T00:00:00Z,2288.68,937,0,1,27024,52,V,TX_DAL,MO_KAN
1,1,2023-01-29T00:00:00Z,2023-01-29T00:00:00Z,2310.68,937,0,1,21092,52,V,TX_DAL,MO_KAN
1,1,2023-01-03T00:00:00Z,2022-12-29T00:00:00Z,2312.58,507,0,1,20000,48,R,IL_RFD,CA_LAX
1,1,2023-01-09T00:00:00Z,2023-01-05T00:00:00Z,2281.5,1394,0,1,41485,48,R,AL_MOB,GA_SAV
1,1,2023-01-23T00:00:00Z,2023-01-24T00:00:00Z,2357.38,660,0,1,8201,48,R,IL_RFD,AL_MOB
1,1,2023-01-06T00:00:00Z,2022-12-30T00:00:00Z,2361.36,1162,0,1,40000,52,V,CA_LAX,GA_SAV
1,1,2023-01-01T00:00:00Z,2023-01-01T00:00:00Z,2310.23,973,0,1,25640,52,V,GA_SAV,AL_MOB
1,1,2023-01-01T00:00:00Z,2023-01-01T00:00:00Z,2291.23,973,0,1,24620,52,V,GA_SAV,AL_MOB
1,1,2023-01-01T00:00:00Z,2023-01-01T00:00:00Z,2346.23,973,0,1,24411,52,V,GA_SAV,AL_MOB
1,1,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,2308.62,1884,0,1,23580,52,V,OH_CLE,FL_MIA
1,1,2023-01-17T00:00:00Z,2023-01-13T00:00:00Z,2343.77,589,0,1,40000,48,R,AL_MOB,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,2325.65,937,0,1,28349,52,V,TX_DAL,MO_KAN
1,1,2023-01-10T00:00:00Z,2023-01-11T00:00:00Z,2309.03,1046,0,1,22486,48,R,TX_DAL,GA_SAV
1,1,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,2296.17,937,0,1,32202,52,V,TX_DAL,MO_KAN
1,1,2023-01-13T00:00:00Z,2023-01-06T00:00:00Z,2276.38,1075,0,1,41948,52,V,MO_KAN,TX_HOU
1,1,2023-01-11T00:00:00Z,2023-01-13T00:00:00Z,2322.82,794,0,1,38645,52,V,GA_SAV,AL_MOB
1,1,2023-01-19T00:00:00Z,2023-01-16T00:00:00Z,2252.97,1213,0,1,43001,52,V,AL_MOB,AL_MOB
1,1,2023-01-20T00:00:00Z,2023-01-13T00:00:00Z,2278.74,1098,0,1,41820,52,V,CA_LAX,GA_SAV
1,1,2023-01-10T00:00:00Z,2023-01-11T00:00:00Z,2291.92,794,0,1,37038,52,V,GA_SAV,AL_MOB
1,1,2023-01-28T00:00:00Z,2023-01-30T00:00:00Z,2284.85,1469,0,1,27070,48,R,TX_DAL,AL_MOB
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,2339.65,456,0,1,34625,48,R,FL_MIA,GA_SAV
1,1,2023-01-23T00:00:00Z,2023-01-18T00:00:00Z,2339.98,722,0,1,30125,52,V,AL_MOB,GA_SAV
1,1,2023-01-19T00:00:00Z,2023-01-13T00:00:00Z,2341.09,1160,0,1,40498,52,V,GA_SAV,TX_HOU
1,1,2023-01-16T00:00:00Z,2023-01-16T00:00:00Z,2281.08,937,0,1,12923,52,V,TX_DAL,MO_KAN
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,2250.26,937,0,1,32903,52,V,TX_DAL,MO_KAN
1,1,2023-01-25T00:00:00Z,2023-01-23T00:00:00Z,2247.98,1565,0,1,4800,52,V,AL_MOB,AL_MOB
1,1,2023-01-28T00:00:00Z,2023-01-21T00:00:00Z,2295.89,680,0,1,38684,48,R,IL_JOL,AL_MOB
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,2289.77,921,0,1,36176,52,V,AL_MOB,GA_SAV
1,1,2023-01-15T00:00:00Z,2023-01-15T00:00:00Z,2242.22,999,0,1,19231,52,V,NC_CHA,TX_DAL
1,1,2023-01-31T00:00:00Z,2023-02-01T00:00:00Z,2248.92,905,0,1,42506,52,V,AL_MOB,MO_KAN
1,1,2023-01-04T00:00:00Z,2022-12-25T00:00:00Z,2269.69,935,0,1,40673,52,V,MO_KAN,FL_MIA
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,2304.94,660,0,1,24663,48,R,IL_RFD,AL_MOB
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,2279.54,999,0,1,31565,52,V,NC_CHA,TX_DAL
1,1,2023-01-13T00:00:00Z,2023-01-09T00:00:00Z,2265.73,1022,0,1,40000,48,R,TX_DAL,AL_MOB
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,2336.62,794,0,1,10572,52,V,MO_KAN,MO_KAN
1,1,2023-01-24T00:00:00Z,2023-01-17T00:00:00Z,2270.07,946,0,1,43163,52,V,AL_MOB,GA_SAV
1,1,2023-01-06T00:00:00Z,2022-12-30T00:00:00Z,2255.3,755,0,1,41278,52,V,MO_KAN,FL_LAK
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,2278.23,757,0,1,21361,52,V,NC_CHA,MO_KAN
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,2263.51,523,1,1,4,52,V,AL_MOB,FL_MIA
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,2261.8,794,0,1,24389,52,V,MO_KAN,MO_KAN
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,2255.91,894,0,1,29031,52,V,TX_DAL,GA_SAV
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,2256.83,660,0,1,26091,48,R,IL_RFD,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,2279.29,973,0,1,23187,52,V,GA_SAV,AL_MOB
1,1,2023-01-29T00:00:00Z,2023-01-25T00:00:00Z,2328.87,1303,0,1,37569,48,R,AL_MOB,CA_LAX
1,1,2023-01-25T00:00:00Z,2023-01-10T00:00:00Z,2324.83,943,0,1,11343,52,V,OH_CLE,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,2238.78,757,0,1,26345,52,V,NC_CHA,MO_KAN
1,1,2023-01-09T00:00:00Z,2023-01-06T00:00:00Z,2313.71,546,0,1,38779,48,R,MO_KAN,CA_LAX
1,1,2023-01-19T00:00:00Z,2023-01-13T00:00:00Z,2314.95,968,0,1,38000,48,R,FL_LAK,FL_MIA
1,1,2023-01-31T00:00:00Z,2023-02-01T00:00:00Z,2319.41,1499,0,1,5998,52,V,TX_DAL,AL_MOB
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,2296.21,1184,0,1,21532,52,V,TX_HOU,MO_KAN
1,1,2023-01-02T00:00:00Z,2022-12-28T00:00:00Z,2240.99,991,0,1,41652,52,V,MO_KAN,NC_CHA
1,1,2023-01-05T00:00:00Z,2022-12-21T00:00:00Z,2292.91,1070,0,1,7322,52,V,MO_KAN,AL_MOB
1,1,2023-01-29T00:00:00Z,2023-01-24T00:00:00Z,2246.65,1274,0,1,42550,52,V,OH_CLE,TX_HOU
1,1,2023-01-13T00:00:00Z,2023-01-04T00:00:00Z,2235.84,1789,0,1,28838,52,V,CA_LAX,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-06T00:00:00Z,2243.75,937,0,1,23566,52,V,TX_DAL,MO_KAN
1,1,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,2230.94,660,0,1,17097,48,R,IL_RFD,AL_MOB
1,1,2023-01-25T00:00:00Z,2023-01-30T00:00:00Z,2296.09,1103,0,1,1548,52,V,AL_MOB,FL_LAK
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,2238.45,921,0,1,17817,52,V,AL_MOB,GA_SAV
1,1,2023-01-06T00:00:00Z,2023-01-05T00:00:00Z,2311.35,973,0,1,25031,52,V,GA_SAV,AL_MOB
1,1,2023-01-14T00:00:00Z,2023-01-11T00:00:00Z,2301.7,463,0,1,12366,48,R,AL_MOB,FL_MIA
1,1,2023-01-08T00:00:00Z,2023-01-08T00:00:00Z,2296.72,937,0,1,27150,52,V,TX_DAL,MO_KAN
1,1,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,2296.72,937,0,1,10514,52,V,TX_DAL,MO_KAN
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,2282.05,660,0,1,17463,48,R,IL_RFD,AL_MOB
1,1,2023-01-14T00:00:00Z,2023-01-10T00:00:00Z,2220.01,584,0,1,41837,48,R,AL_MOB,TX_HOU
1,1,2023-01-06T00:00:00Z,2023-01-07T00:00:00Z,2282.97,937,0,1,32275,52,V,TX_DAL,MO_KAN
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,2213.17,757,0,1,39373,52,V,NC_CHA,MO_KAN
1,1,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,2292.57,489,0,1,35001,52,V,AL_MOB,OH_CLE
1,1,2023-01-04T00:00:00Z,2022-12-29T00:00:00Z,2239.34,597,0,1,38640,48,R,GA_SAV,AL_MOB
1,1,2023-01-18T00:00:00Z,2023-01-13T00:00:00Z,2274.03,702,0,1,12579,52,V,OH_CLE,FL_MIA
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,2255.8,1036,0,1,26506,52,V,AL_MOB,TX_DAL
1,1,2023-01-12T00:00:00Z,2023-01-07T00:00:00Z,2281.58,1056,0,1,42546,52,V,FL_MIA,GA_SAV
1,1,2023-01-22T00:00:00Z,2023-01-18T00:00:00Z,2253.14,483,0,1,13322,48,R,GA_ATL,FL_LAK
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,2280.53,463,0,1,12737,48,R,AL_MOB,FL_MIA
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,2218.53,463,0,1,12026,48,R,AL_MOB,FL_MIA
1,1,2023-01-15T00:00:00Z,2023-01-16T00:00:00Z,2257.25,809,0,1,39001,52,V,AL_MOB,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-17T00:00:00Z,2280.05,506,0,1,13470,48,R,GA_ATL,FL_LAK
1,1,2023-01-02T00:00:00Z,2022-12-27T00:00:00Z,2278.45,597,0,1,37263,48,R,GA_SAV,AL_MOB
1,1,2023-01-16T00:00:00Z,2023-01-11T00:00:00Z,2302.79,597,0,1,38304,48,R,GA_SAV,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-19T00:00:00Z,2299.61,1584,0,1,39987,52,V,CA_LAX,MO_KAN
1,1,2023-01-20T00:00:00Z,2023-01-08T00:00:00Z,2202.4,886,0,1,38132,48,R,MO_KAN,OH_CLE
1,1,2023-01-19T00:00:00Z,2023-01-16T00:00:00Z,2220.33,483,0,1,12803,48,R,GA_ATL,FL_LAK
1,1,2023-01-06T00:00:00Z,2022-12-15T00:00:00Z,2258.05,1007,0,1,42000,52,V,TX_DAL,TX_HOU
1,1,2023-01-18T00:00:00Z,2023-01-16T00:00:00Z,2205.87,2163,0,1,4989,52,V,GA_ATL,FL_MIA
1,1,2023-01-09T00:00:00Z,2023-01-03T00:00:00Z,2229.18,2406,0,1,41960,52,V,TX_DAL,FL_MIA
1,1,2023-01-26T00:00:00Z,2023-01-22T00:00:00Z,2239.23,709,0,1,20311,48,R,AL_MOB,AL_MOB
1,1,2023-01-22T00:00:00Z,2023-01-18T00:00:00Z,2266.89,703,0,1,38133,48,R,AL_MOB,FL_MIA
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,2267.27,2323,0,1,13440,52,V,OH_CLE,FL_MIA
1,1,2023-01-19T00:00:00Z,2023-01-10T00:00:00Z,2271.2,945,0,1,33952,52,V,MO_KAN,NC_CHA
1,1,2023-01-23T00:00:00Z,2023-01-19T00:00:00Z,2230.35,658,0,1,19846,48,R,AL_MOB,CA_LAX
1,1,2023-01-12T00:00:00Z,2023-01-09T00:00:00Z,2289.96,506,0,1,13307,48,R,GA_ATL,FL_LAK
1,1,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,2228.94,894,0,1,11835,52,V,TX_DAL,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,2210.5,994,0,1,37867,48,R,SC_CHA,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-20T00:00:00Z,2226.47,1388,0,1,6698,52,V,OH_CLE,AL_MOB
1,1,2023-01-09T00:00:00Z,2023-01-06T00:00:00Z,2198.22,907,0,1,8298,52,V,TX_DAL,MO_KAN
1,1,2023-01-02T00:00:00Z,2022-12-29T00:00:00Z,2226.93,708,0,1,12690,48,R,AL_MOB,GA_ATL
1,1,2023-01-10T00:00:00Z,2023-01-07T00:00:00Z,2270.17,597,0,1,38304,48,R,GA_SAV,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,2276,894,0,1,31049,52,V,TX_DAL,GA_SAV
1,1,2023-01-04T00:00:00Z,2023-01-04T00:00:00Z,2234.96,709,0,1,32136,48,R,AL_MOB,AL_MOB
1,1,2023-01-12T00:00:00Z,2023-01-04T00:00:00Z,2216.62,583,0,1,40599,48,R,AL_MOB,AL_MOB
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,2280.02,1138,0,1,26200,52,V,GA_SAV,AL_MOB
1,1,2023-01-16T00:00:00Z,2023-01-07T00:00:00Z,2252.67,945,0,1,31587,52,V,MO_KAN,NC_CHA
1,1,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,2243.51,999,0,1,21980,52,V,NC_CHA,TX_DAL
1,1,2023-01-23T00:00:00Z,2023-01-13T00:00:00Z,2226.83,1451,0,1,38000,48,R,FL_LAK,FL_MIA
1,1,2023-01-06T00:00:00Z,2022-12-29T00:00:00Z,2255.79,886,0,1,41924,52,V,MO_KAN,FL_MIA
1,1,2023-01-08T00:00:00Z,2023-01-01T00:00:00Z,2242.11,597,0,1,37981,48,R,GA_SAV,AL_MOB
1,1,2023-01-08T00:00:00Z,2023-01-01T00:00:00Z,2192.11,597,0,1,34272,48,R,GA_SAV,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-04T00:00:00Z,2246.97,945,0,1,30435,52,V,MO_KAN,NC_CHA
1,1,2023-01-31T00:00:00Z,2023-02-01T00:00:00Z,2188.45,1123,0,1,16131,52,V,GA_SAV,GA_ATL
1,1,2023-01-20T00:00:00Z,2023-01-16T00:00:00Z,2269.11,584,0,1,41107,48,R,AL_MOB,TX_HOU
1,1,2023-01-08T00:00:00Z,2023-01-03T00:00:00Z,2233.85,957,0,1,11478,52,V,TX_DAL,MO_KAN
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,2230,921,0,1,29562,52,V,AL_MOB,GA_SAV
1,1,2023-01-23T00:00:00Z,2023-01-20T00:00:00Z,2262.49,1024,0,1,9649,52,V,OH_CLE,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-05T00:00:00Z,2269.96,1032,0,1,41500,52,V,MO_KAN,CA_LAX
1,1,2023-01-27T00:00:00Z,2023-01-20T00:00:00Z,2241.34,1244,0,1,39896,52,V,CA_LAX,IN_IND
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,2178.24,454,0,1,41771,48,R,AL_MOB,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,2269.24,454,0,1,41771,48,R,AL_MOB,AL_MOB
1,1,2023-01-13T00:00:00Z,2023-01-09T00:00:00Z,2175.48,917,0,1,40500,52,V,AL_MOB,MO_KAN
1,1,2023-01-30T00:00:00Z,2023-01-25T00:00:00Z,2231.38,672,0,1,8244,52,V,IN_IND,CA_LAX
1,1,2023-01-30T00:00:00Z,2023-01-02T00:00:00Z,2258.24,928,0,1,7812,52,V,AL_MOB,OH_CLE
1,1,2023-01-26T00:00:00Z,2023-01-19T00:00:00Z,2183.36,816,0,1,39769,48,R,IL_JOL,FL_MIA
1,1,2023-01-03T00:00:00Z,,2218.33,645,0,1,28187,52,V,AL_MOB,FL_MIA
1,1,2023-01-04T00:00:00Z,,2236.33,645,0,1,25000,52,V,AL_MOB,FL_MIA
1,1,2023-01-23T00:00:00Z,,2268.22,645,0,1,30576,52,V,AL_MOB,FL_MIA
1,1,2023-01-23T00:00:00Z,,2246.22,645,0,1,26404,52,V,AL_MOB,FL_MIA
1,1,2023-01-18T00:00:00Z,,2269.22,645,0,1,23395,52,V,AL_MOB,FL_MIA
1,1,2023-01-05T00:00:00Z,2022-12-31T00:00:00Z,2247.18,1274,0,1,42550,52,V,OH_CLE,TX_HOU
1,1,2023-01-21T00:00:00Z,2023-01-17T00:00:00Z,2226.34,1368,0,1,37245,48,R,AL_MOB,TX_HOU
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,2202.11,867,0,1,22029,52,V,MO_KAN,GA_ATL
1,1,2023-01-02T00:00:00Z,2022-12-29T00:00:00Z,2206.43,1010,0,1,7500,52,V,TX_DAL,MO_KAN
1,1,2023-01-29T00:00:00Z,,2226.14,645,0,1,26611,52,V,AL_MOB,FL_MIA
1,1,2023-01-24T00:00:00Z,,2185.14,645,0,1,24991,52,V,AL_MOB,FL_MIA
1,1,2023-01-27T00:00:00Z,2023-01-20T00:00:00Z,2204.01,569,0,1,39833,48,R,IL_JOL,CA_LAX
1,1,2023-01-11T00:00:00Z,2023-01-08T00:00:00Z,2229.92,483,0,1,10164,48,R,GA_ATL,FL_LAK
1,1,2023-01-13T00:00:00Z,,2223.62,645,0,1,38839,52,V,AL_MOB,FL_MIA
1,1,2023-01-16T00:00:00Z,,2268.62,645,0,1,24726,52,V,AL_MOB,FL_MIA
1,1,2023-01-05T00:00:00Z,2023-01-01T00:00:00Z,2266.64,1009,0,1,41281,52,V,GA_SAV,OH_CLE
1,1,2023-01-05T00:00:00Z,2023-01-03T00:00:00Z,2195.37,483,0,1,27790,48,R,GA_ATL,FL_LAK
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,2254.31,1828,0,1,2495,52,V,AL_MOB,GA_ATL
